ACCOUNT_ID,PROD_CD,REGION,RATING_GRADE,DRAWN_BAL,UNDRAWN,DPD,FORBEARANCE,WATCHLIST,DEFAULT_IND,IO_FLAG,MONTHLY_PAYMENT,EIR,REMAIN_TERM_M,LTV,PD_LIFETIME_ORIG
NB010012642,2500,NW,6,5131.61,6868.39,0,N,N,N,N,318.7,0.3207,19,0.0,0.024407
NB010012649,2100,SW,10,473375.21,0.0,0,N,N,N,N,8214.45,5.318,68,46.9,0.077763
NB010012656,2400,SE,15,7370.03,0,,N,N,Y,N,158.12,0.1666,55,0.0,0.0886
NB010012663,2100,SE,4,116829.54,0.0,0,N,N,N,N,1120.8,5.032,123,50.9,0.0044
NB010012670 ,2400,LON,8,4703.96,2500,0,N,N,N,N,69.38,0.2142,80,0.0,0.046462
NB010012677,2101,NI,7,570149.29,0.0,0,N,N,N,Y,0.0,5.2526,144,48.4,0.027533
NB010012684,2400,NE,11,36890.26,2500,0,N,N,N,N,1061.72,0.1449,41,0.0,0.09554
NB010012691,2600,NI,2,40.61,459.39,0,N,N,N,N,2.0,0.2479,24,0.0,0.001836
NB010012698,2130,NW,11,379802.03,0.0,0,N,N,N,N,14005.2,4.9457,32,77.7,0.093369
NB010012705,2400,SE,7,34896.89,0,0,N,N,N,N,2422.25,0.171,17,0.0,0.020442
NB010012712,2400,NI,2,19846.65,0,0,N,N,N,N,1301.06,0.1493,18,0.0,0.001232
NB010012719,2400,NE,6,35741.1,2500,0,N,N,N,N,1757.27,0.0751,24,0.0,0.019866
NB010012726,2500,NW,6,389.51,2610.49,0,N,N,N,N,6.21,0.2413,74,0.0,0.014564
NB010012733,2100,LON,10,222269.17,0.0,0,N,N,N,N,1425.42,3.423,184,75.4,0.049102
NB010012740,2100,LON,6,406337.5,0.0,0,N,N,N,N,1858.44,4.9831,258,76.1,0.021887
NB010012747,2400,MID,3,21116.9,0,,N,N,N,N,366.44,0.2051,68,0.0,0.003676
NB010012754,2110,NI,9,541446.41,0.0,0,N,N,N,N,2555.63,4.1766,250,75.1,0.063992
NB010012761,2500,WAL,4,3685.44,4314.56,0,N,N,N,N,36.85,0.3076,118,0.0,0.005445
NB010012768,2100,MID,6,329798.02,0.0,0,N,N,N,N,3040.33,3.3363,128,54.8,0.023505
NB010012775,2500,SE,8,2247.29,5752.71,0,N,N,N,N,189.41,0.3265,14,0.0,0.026436
NB010012782,2100,NI,9,137665.96,0.0,0,N,N,N,N,902.48,3.5701,180,40.1,0.056423
NB010012789,2400,LON,7,9809.37,2500,0,N,N,N,N,385.84,0.1449,30,0.0,0.020276
NB010012796,2110,NE,11,592237.63,0.0,0,N,N,N,N,3511.76,6.5012,199,75.7,0.078666
NB010012803,2100,NI,6,606777.65,0.0,0,N,N,N,N,6819.03,4.7125,105,56.0,0.015557
NB010012810,2500,SW,6,582.17,7417.83,0,N,N,N,N,9.04,0.2039,76,0.0,0.014979
NB010012817,2101,NE,8,425030.16,0.0,0,N,N,N,Y,0.0,4.951,144,71.1,0.052664
NB010012824,2100,SCO,7,147540.15,0.0,0,N,N,N,N,1892.36,4.6224,92,40.8,0.023045
NB010012831,2100,NE,8,89736.48,0.0,0,N,N,N,N,379.53,2.4017,279,87.8,0.041223
NB010012838,2100,WAL,11,399430.4,0.0,0,N,N,N,N,5678.65,3.8475,83,56.8,0.07744
NB010012845,2110,SW,5,197630.74,0.0,0,N,N,N,N,921.76,4.5615,253,70.3,0.011094
NB010012852,2500,MID,9,2110.02,889.98,0,N,N,N,N,36.62,0.3001,68,0.0,0.057832
NB010012859 ,2100,WAL,5,468471.41,0.0,0,N,N,N,N,4125.35,2.2033,134,42.3,0.010943
NB010012866,2101,MID,5,466578.02,0.0,999,N,N,N,N,6633.28,5.5789,83,71.3,0.006293
NB010012873,2500,SE,5,2822.34,2177.66,0,N,N,N,N,77.45,0.3073,43,0.0,0.009734
NB010012880,2100,MID,7,228890.79,0.0,0,Y,N,N,N,1421.53,5.622,190,60.6,0.032838
NB010012887,2400,NI,10,24617.91,0,0,N,N,N,N,645.54,0.1249,45,0.0,0.065716
NB010012894,2100,SW,6,220481.95,0.0,0,N,N,N,N,932.5,3.1406,279,68.0,0.022366
NB010012901,2100,LON,7,382708.25,0.0,0,N,N,N,N,1510.35,5.0477,299,38.1,0.035877
NB010012908,2400,NW,5,34132.26,0,0,N,N,N,N,529.95,0.1376,76,0.0,0.005809
NB010012915,2400,NE,9,31716.54,0,95,Y,N,Y,N,733.83,0.1676,51,0.0,0.061225
NB010012922,2110,LON,4,439792.3,0.0,0,N,N,N,N,3348.1,3.4653,155,77.8,0.003967
NB010012929,2100,NW,6,546702.14,0.0,0,N,N,N,N,4962.37,4.2373,130,62.0,0.022664
NB010012936,2500,NE,14,2426.28,5573.72,0,N,N,N,N,30.46,0.2674,94,0.0,0.067267
NB010012943,2101,NW,9,373205.28,0.0,0,N,N,N,N,1906.42,3.2343,231,66.3,0.049117
NB010012950,2500,SE,7,3776.3,4223.7,0,N,N,N,N,96.87,0.2046,46,0.0,0.038353
NB010012957,2400,MID,8,37246.39,2500,0,N,N,N,N,563.47,0.1881,78,0.0,0.040283
NB010012964,2110,SCO,10,178672.94,0.0,75,N,N,N,N,830.06,4.2022,254,78.8,0.079532
NB010012971,2110,NI,7,159540.09,0.0,0,N,N,N,N,2728.37,5.2061,69,75.8,0.020958
NB010012978,2110,SE,7,357125.54,0.0,0,N,N,N,N,1602.31,4.2917,263,86.7,0.036663
NB010012985,2110,SW,6,550082.08,0.0,0,N,N,N,N,4539.14,5.0953,143,83.9,0.014464
NB010012992 ,2110,NI,8,133191.55,0.0,0,N,N,N,N,1001.06,6.0792,157,77.3,0.043565
NB010012999 ,2110,SCO,11,457346.91,0.0,0,N,N,N,N,2453.04,4.1778,220,82.5,0.04901
NB010013006,2120,NW,5,599489.87,0.0,0,N,N,N,N,14436.69,4.3455,49,61.5,0.00762
NB010013013,2110,NE,9,426515.07,0.0,0,N,N,N,N,2013.15,4.3143,250,90.5,0.051482
NB010013020,2600,MID,6,173.43,326.57,0,N,N,N,N,10.77,0.3572,19,0.0,0.018753
NB010013027,2500,SCO,10,2176.54,5823.46,0,N,N,N,N,27.03,0.1918,95,0.0,0.071846
NB010013034 ,2100,NW,11,212457.48,0.0,0,N,N,N,N,835.67,3.4176,300,55.2,0.058426
NB010013041,2400,WAL,8,6593.03,0,0,N,N,N,N,457.63,0.1827,17,0.0,0.043871
NB010013048,2100,NW,4,417695.18,0.0,0,N,N,N,N,2678.7,3.1564,184,64.7,0.00407
NB010013055,2100,MID,6,215887.42,0.0,0,N,N,N,N,1582.28,2.335,161,50.9,0.013514
NB010013062,2500,SW,9,6818.96,1181.04,0,N,N,N,N,141.16,0.2295,57,0.0,0.03489
NB010013069,2110,SCO,9,343750.58,0.0,0,N,N,N,N,4225.27,3.4249,96,84.7,0.068088
NB010013076,2100,SE,4,393471.17,0.0,0,N,N,N,N,3074.81,4.0281,151,79.8,0.005282
NB010013083 ,2600,MID,6,2737.99,2262.01,0,N,N,N,N,62.13,0.3004,52,0.0,0.013536
NB010013090,2700,NW,7,3232.84,0,0,N,N,N,N,65.77,0.1444,58,0.0,0.021024
NB010013097,2100,NI,4,305169.26,0.0,0,N,N,N,N,1379.69,2.1812,261,77.0,0.003554
NB010013104,2100,NW,6,176964.05,0.0,0,Y,N,N,N,3480.29,4.689,60,48.6,0.025614
NB010013111,2100,SW,5,603198.22,0.0,0,N,N,N,N,4652.12,5.6449,153,58.0,0.005625
NB010013118,2400,MID,7,8509.09,0,95,N,N,Y,N,358.6,0.1917,28,0.0,0.034297
NB010013125,2101,LON,6,527544.19,0.0,47,N,N,N,Y,0.0,3.4569,203,62.8,0.018731
NB010013132,2100,LON,6,189044.17,0.0,0,N,N,N,N,1677.23,5.8935,133,87.6,0.022969
NB010013139,2700,NI,3,38707.05,2500,0,Y,N,N,N,1171.14,0.1264,39,0.0,0.004037
NB010013146,2110,SE,7,47893.77,0.0,0,N,N,N,N,253.43,4.8337,223,84.1,0.025227
NB010013153,2100,SCO,8,82336.61,0.0,0,N,Y,N,N,449.8,3.0015,216,82.4,0.04883
NB010013160,2400,SE,7,14564.21,0,0,N,N,N,N,1227.55,0.1133,14,0.0,0.031391
NB010013167,2110,SW,4,582260.13,0.0,130,N,N,Y,N,2987.25,4.5478,230,86.3,0.005995
NB010013174,2400,NE,6,13215.21,0,0,N,N,N,N,537.72,0.1013,29,0.0,0.015691
NB010013181,2600,NW,6,544.61,455.39,0,N,N,N,N,13.39,0.2502,48,0.0,0.021016
NB010013188,2100,MID,7,545660.74,0.0,0,N,N,N,N,3219.4,2.2122,200,58.9,0.029369
NB010013195,2110,SCO,7,150738.64,0.0,0,N,N,N,N,689.42,4.9327,258,68.4,0.036789
NB010013202,2110,SE,11,385173.67,0.0,0,N,N,N,N,6783.66,6.3059,67,70.6,0.072807
NB010013209,2110,LON,6,590820.41,0.0,0,N,N,N,N,4556.65,3.1899,153,91.2,0.021264
NB010013216,2100,SE,2,219792.45,0.0,0,N,N,N,N,926.27,3.5168,280,44.4,0.001616
NB010013223,2130,NE,5,615582.57,0.0,0,N,N,N,N,6852.71,7.2468,106,73.1,0.010471
NB010013230,2100,NI,7,537751.46,0.0,75,N,N,N,N,2723.38,5.0024,233,48.3,0.032701
NB010013237,2120,MID,6,506999.36,0.0,0,N,N,N,N,7122.13,4.1799,84,81.0,0.021995
NB010013244,2100,SW,7,189302.84,0.0,0,N,N,N,N,3237.35,5.8083,69,66.3,0.027514
NB010013251,2500,SW,9,3654.63,8345.37,0,N,N,N,N,36.55,0.2455,118,0.0,0.056387
NB010013258,2500,NW,6,937.67,562.33,5,N,N,N,N,12.16,0.2647,91,0.0,0.015198
NB010013265,2110,NE,4,265175.98,0.0,0,N,N,N,N,1360.47,4.252,230,70.7,0.003904
NB010013272,2500,MID,2,9175.38,2824.62,0,N,N,N,N,93.34,0.2849,116,0.0,0.001205
NB010013279,2500,SCO,10,2213.45,786.55,0,N,N,N,N,42.82,0.2246,61,0.0,0.048354
NB010013286,2100,NI,9,378826.86,0.0,0,N,N,N,N,2050.53,4.2123,218,73.4,0.040625
NB010013293,2110,NW,6,418303.74,0.0,N/A,N,N,N,N,2100.42,3.2108,235,70.7,0.013349
NB010013300,2400,SCO,5,39318.58,0,0,N,N,N,N,653.46,0.0771,71,0.0,0.008244
NB010013307,2500,LON,9,826.79,11173.21,0,N,N,N,N,25.02,0.335,39,0.0,0.033355
NB010013314,2400,LON,9,8214.61,0,0,N,N,N,N,248.54,0.115,39,0.0,0.065021
NB010013321,2600,MID,7,183.54,316.46,190,N,N,Y,N,14.44,0.2436,15,0.0,0.033614
NB010013328,2120,NW,8,263365.6,0.0,0,N,N,N,N,1966.91,5.6195,158,75.4,0.04456
NB010013335,2400,NW,8,19529.15,0,0,N,N,N,N,1212.86,0.0733,19,0.0,0.035495
NB010013342,2500,NE,8,1272.98,3727.02,12,N,N,N,N,34.93,0.264,43,0.0,0.035092
NB010013349,2100,SE,5,173607.92,0.0,0,N,N,N,N,2529.1,5.158,81,75.5,0.00835
NB010013356,2400,WAL,7,25153.08,0,0,Y,N,N,N,1562.14,0.1727,19,0.0,0.029672
NB010013363,2500,SE,11,3590.54,1409.46,35,N,N,N,N,40.74,0.2686,104,0.0,0.057483
NB010013370,2600,SE,7,1822.82,3177.18,N/A,N,N,N,N,39.11,0.388,55,0.0,0.036297
NB010013377,2600,NE,4,1436.25,3563.75,0,N,N,N,N,130.37,0.2984,13,0.0,0.003461
NB010013384,2400,SE,14,8239.17,2500,0,N,N,N,N,206.86,0.0993,47,0.0,0.076239
NB010013391,2700,SCO,8,2838.42,0,0,N,N,N,N,81.69,0.0804,41,0.0,0.052591
NB010013398,2120,NW,5,490266.14,0.0,0,N,N,N,N,13453.82,6.5681,43,84.4,0.008932
NB010013405,2400,NE,15,27434.95,0,0,N,N,Y,N,1294.93,0.2195,25,0.0,0.103182
NB010013412 ,2120,LON,8,441841.74,0.0,0,N,N,N,N,4344.78,7.6526,120,79.0,0.042144
NB010013419,2400,NE,8,30020.95,0,0,N,N,N,N,1221.54,0.2285,29,0.0,0.044502
NB010013426,2500,LON,7,408.11,1091.89,0,N,N,N,N,8.03,0.2738,60,0.0,0.029125
NB010013433,2500,NW,11,402.67,1097.33,0,N,Y,N,N,13.2,0.3363,36,0.0,0.073927
NB010013440,2100,WAL,4,76721.45,0.0,0,N,N,N,N,360.68,4.4021,251,56.0,0.006644
NB010013447,2130,LON,5,205969.0,0.0,0,N,N,N,N,3574.17,7.9462,68,79.4,0.007938
NB010013454,2100,NI,2,261951.84,0.0,0,N,Y,N,N,1246.38,5.774,248,78.3,0.002059
NB010013461,2120,LON,7,573890.94,0.0,0,N,N,N,N,10260.47,6.2351,66,71.2,0.019502
NB010013468,2100,NE,10,106573.98,0.0,0,N,N,N,N,579.53,4.1652,217,41.2,0.050276
NB010013475 ,2500,WAL,4,6535.28,1464.72,999,N,N,N,N,220.33,0.3053,35,0.0,0.005931
NB010013482,2700,LON,9,3281.69,0,0,N,N,N,N,61.47,0.125,63,0.0,0.058495
NB010013489,2500,MID,10,849.53,650.47,12,N,N,N,N,34.57,0.2357,29,0.0,0.049951
NB010013496,2100,NE,6,438316.52,0.0,0,N,N,N,N,4789.01,3.5048,108,50.0,0.020713
NB010013503,2100,SE,7,546646.74,0.0,0,N,N,N,N,6386.57,5.0726,101,73.3,0.039762
NB010013510,2500,NE,4,10203.72,1796.28,0,N,N,N,N,602.02,0.1947,20,0.0,0.004454
NB010013517,2400,WAL,8,15887.36,0,0,N,N,N,N,937.35,0.1606,20,0.0,0.052908
NB010013524,2100,NW,4,164998.53,0.0,22,N,N,N,N,1118.96,2.3785,174,54.6,0.005358
NB010013531,2100,WAL,7,135739.49,0.0,5,N,N,N,N,847.47,2.6639,189,52.6,0.034952
NB010013538,2500,MID,8,3454.61,4545.39,0,N,N,N,N,110.17,0.1968,37,0.0,0.035722
NB010013545 ,2700,WAL,10,34128.66,2500,0,N,N,N,N,774.46,0.1094,52,0.0,0.049147
NB010013552,2400,NE,9,1259.87,0,0,N,N,N,N,30.97,0.1991,48,0.0,0.042376
NB010013559,2700,SW,9,27753.59,0,0,N,N,N,N,467.85,0.0708,70,0.0,0.033479
NB010013566 ,2120,SCO,12,548453.8,0.0,0,N,N,N,N,4257.73,6.6291,152,86.9,0.067061
NB010013573,2100,LON,8,536232.41,0.0,0,N,N,N,N,2561.76,5.2534,247,44.9,0.041635
NB010013580,2600,MID,5,133.93,866.07,0,N,N,N,N,2.77,0.3897,57,0.0,0.008269
NB010013587,2500,WAL,8,10278.65,1721.35,0,N,N,N,N,173.27,0.3229,70,0.0,0.036437
NB010013594,2120,SCO,8,567681.04,0.0,0,N,N,N,N,4819.16,8.3992,139,80.5,0.035874
NB010013601,2700,SW,6,16735.29,0,35,N,N,N,N,533.72,0.1203,37,0.0,0.021889
NB010013608 ,2110,NE,5,324876.36,0.0,0,N,N,N,N,1374.03,5.6373,279,68.1,0.008322
NB010013615,2500,NW,3,6853.94,1146.06,0,N,Y,N,N,137.08,0.3149,59,0.0,0.002807
NB010013622,2101,SE,5,132237.6,0.0,0,N,N,N,Y,0.0,4.6189,57,71.7,0.006494
NB010013629,2100,SCO,8,240626.95,0.0,0,N,N,N,N,2103.26,3.3595,135,36.3,0.050513
NB010013636,2130,LON,1,448080.14,0.0,0,N,N,N,N,6778.65,8.1437,78,77.1,0.000797
NB010013643,2110,LON,8,192133.21,0.0,0,N,N,N,N,1585.43,6.4952,143,88.0,0.042572
NB010013650,2120,SE,7,542620.29,0.0,0,N,N,N,N,5081.68,6.9146,126,74.1,0.024888
NB010013657 ,2101,WAL,6,268359.36,0.0,0,N,N,N,Y,0.0,5.9208,64,61.5,0.021269
NB010013664,2101,NW,6,529654.42,0.0,0,N,N,N,Y,0.0,4.2235,213,68.4,0.02368
NB010013671,2110,MID,13,314836.36,0.0,0,N,N,N,N,1456.89,5.0285,255,89.9,0.101902
NB010013678 ,2101,SCO,5,95729.42,0.0,0,N,N,N,Y,0.0,3.8908,73,45.5,0.009116
NB010013685,2120,MID,9,355427.54,0.0,0,N,N,N,N,2872.63,7.7822,146,87.5,0.050781
NB010013692,2500,SW,7,78.3,1421.7,0,N,N,N,N,0.88,0.3458,105,0.0,0.02816
NB010013699,2400,NI,7,41993.27,2500,N/A,N,N,N,N,1598.45,0.1237,31,0.0,0.031638
NB010013706,2110,NW,9,238684.61,0.0,0,N,N,N,N,3313.5,3.3407,85,78.0,0.047005
NB010013713 ,2110,NE,3,528045.43,0.0,0,N,N,N,N,2512.47,3.5703,248,84.3,0.001995
NB010013720,2600,SE,8,3495.81,1504.19,0,N,N,N,N,84.18,0.2514,49,0.0,0.037478
NB010013727,2100,SE,8,444581.3,0.0,0,N,N,N,N,1972.2,3.4897,266,39.0,0.044855
NB010013734,2100,SE,6,506102.46,0.0,0,N,N,N,N,2203.69,3.0805,271,42.9,0.019742
NB010013741,2110,LON,8,318115.03,0.0,0,N,N,N,N,5687.51,4.9437,66,85.1,0.026448
NB010013748,2120,SE,7,437241.97,0.0,0,N,N,N,N,3582.96,5.3291,144,65.1,0.023264
NB010013755,2110,LON,5,550318.06,0.0,0,N,N,N,N,9276.79,5.7464,70,70.1,0.008725
NB010013762 ,2101,NW,6,50387.19,0.0,0,N,N,N,Y,0.0,6.1529,56,64.2,0.014272
NB010013769,2500,SW,8,2645.5,354.5,0,N,N,N,N,36.3,0.3317,86,0.0,0.034373
NB010013776,2100,SE,4,256031.28,0.0,0,N,N,N,N,1624.28,2.9632,186,49.3,0.00708
NB010013783,2600,MID,6,684.98,315.02,0,N,Y,N,N,18.37,0.3815,44,0.0,0.022377
NB010013790,2100,NI,9,192482.14,0.0,0,N,N,N,N,1041.88,4.5909,218,64.4,0.051465
NB010013797,2101,MID,6,303216.67,0.0,0,N,N,N,Y,0.0,3.4477,49,46.0,0.016986
NB010013804,2400,SW,6,20708.07,0,0,N,N,N,N,375.93,0.0756,65,0.0,0.013134
NB010013811,2100,NI,3,69825.54,0.0,35,N,N,N,N,580.24,3.5711,142,79.8,0.003039
NB010013818,2500,SW,8,4902.17,7097.83,0,N,N,N,N,48.2,0.3182,120,0.0,0.029634
NB010013825,2400,LON,8,44013.9,0,5,N,N,N,N,1366.75,0.1869,38,0.0,0.040294
NB010013832,2400,SW,6,7122.24,0,0,N,N,N,N,171.52,0.1844,49,0.0,0.024112
NB010013839,2500,SW,9,4007.54,3992.46,12,N,N,N,N,98.52,0.3247,48,0.0,0.048941
NB010013846,2100,SCO,5,269507.13,0.0,0,N,N,N,N,1353.27,5.3073,235,48.6,0.010245
NB010013853 ,2700,SE,7,41845.31,2500,0,N,N,N,N,1371.6,0.0975,36,0.0,0.033472
NB010013860,2100,SW,7,446984.79,0.0,0,N,N,N,N,2851.04,2.7859,185,73.2,0.039451
NB010013867,2130,NW,4,230887.34,0.0,0,N,N,N,N,2308.87,8.5831,118,74.9,0.006194
NB010013874 ,2500,NW,6,257.14,2742.86,0,N,N,N,N,3.99,0.2449,76,0.0,0.024439
NB010013881,2110,NW,9,281738.3,0.0,0,N,N,N,N,3291.6,4.6606,101,82.2,0.067128
NB010013888 ,2110,NE,8,532726.18,0.0,0,N,N,N,N,6103.08,5.0135,103,74.1,0.032253
NB010013895 ,2101,SW,4,313124.24,0.0,0,N,N,N,N,1866.09,5.5253,198,68.3,0.004943
NB010013902,2500,NI,6,1422.54,6577.46,0,Y,N,N,N,44.17,0.1895,38,0.0,0.01638
NB010013909,2110,WAL,5,495913.78,0.0,0,N,N,N,N,2612.4,6.3658,224,83.6,0.009134
NB010013916,2110,MID,2,337826.08,0.0,0,N,N,N,N,1418.63,3.6258,281,82.3,0.001308
NB010013923,2101,LON,12,519067.02,0.0,62,N,N,N,Y,0.0,3.8579,150,44.2,0.071926
NB010013930,2500,NW,9,2211.05,5788.95,0,N,N,N,N,100.35,0.3404,26,0.0,0.061413
NB010013937,2700,NW,4,13082.76,0,0,N,N,N,N,551.34,0.0778,28,0.0,0.005475
NB010013944,2110,LON,12,188385.04,0.0,0,N,N,N,N,1068.72,3.3692,208,82.7,0.080081
NB010013951,2700,NI,7,28935.38,0,0,N,N,N,N,656.61,0.1211,52,0.0,0.037652
NB010013958,2100,NI,8,106751.58,0.0,0,Y,N,N,N,723.95,3.5203,174,63.2,0.051257
NB010013965,2110,MID,10,601399.45,0.0,0,N,N,N,N,4608.13,5.0705,154,89.0,0.054074
NB010013972,2500,NW,7,6298.69,5701.31,0,N,Y,N,N,165.17,0.2408,45,0.0,0.026585
NB010013979,2110,NI,5,149771.75,0.0,0,N,N,N,N,1104.57,4.0312,160,82.2,0.008807
NB010013986,2500,SW,6,355.27,2644.73,0,N,N,N,N,5.18,0.218,81,0.0,0.016571
NB010013993,2400,LON,5,28324.36,0,0,N,N,N,N,1336.91,0.1144,25,0.0,0.005934
